,rpc,Tfi,m_dot,Tfo,d_nom,porosity,ins,vol,T_o,L
0,0.024859272068509065,592.4822363167175,0.00033909186343081396,1619.4573105406043,0.004230808118700347,0.7868737405288632,0.15104198963864046,0.006590544342031156,332.0088518403967,0.054663438601631656
1,0.011327379013280733,307.98915579889706,0.0008914015006389928,1171.1647632847644,0.002912476131502856,0.2839001523747826,0.2248978346243366,0.020432765043303727,310.689115651093,0.09906803309309166
2,0.007318267788636243,597.5036880537261,0.00038340881870898663,1585.253606450858,0.0072723502812202445,0.2513291891142795,0.11826766126149696,0.006042077565557096,361.8759056752697,0.09073975850336202
3,0.00566085350091244,334.7579034996561,0.0008469784680793004,818.4808634140728,0.009395642949394585,0.7025996819667799,0.1547958187636163,0.0027563438576031526,307.7258566757605,0.02694248401501725
4,0.009801356781597737,312.89100353136945,0.0008736195231727424,832.0659180091587,0.0005342879423257743,0.5737139003297302,0.055709381396876895,0.0014168474858597842,362.11842369975784,0.061678232553219
5,0.00715350025140767,345.4594421889172,0.0008898595200257562,1089.6583470112244,0.007224539389617155,0.43722083892903385,0.23923747872540707,0.01296930705803138,304.60564146290653,0.05817385876434324
6,0.017397730427529665,325.00405626247806,0.0008856728364321184,1008.842927305968,0.0010888898819181848,0.736265743480215,0.23460318526416332,0.006026592740288451,295.5383554999218,0.025928729633090723
7,0.013935676564649026,431.1469929633656,0.0002398561168731781,1661.3223421911985,0.006510226487654171,0.3220973533827567,0.17946641414083903,0.004718561269891427,310.08467294977214,0.03298089114925406
8,0.01786701612316808,347.23521652576085,0.0007652099744362922,1348.6561546952892,0.0009327834365947136,0.9097198191244038,0.08358813921527297,0.003823325971749224,371.32859460007063,0.0825010634516479
9,0.0103374367104818,451.75685256802535,0.0009586524534615493,1167.5568205543887,0.008665588032546169,0.8217620535576707,0.1849123951191793,0.013924786881867176,318.1176150488144,0.09566499270115067
10,0.01338165247660307,530.2709167170528,0.00020293433434852068,1644.402412844095,0.009261012713438562,0.8616284416056152,0.0698707923451012,0.0028957104642732684,458.4432163779404,0.08645787865658836
11,0.018794099069140095,395.0167167134712,0.0006210911776067929,1345.6121429533607,0.0012123547322335443,0.6405683113964944,0.13151992840535043,0.003412415137056165,318.7446670045265,0.0374464928646883
12,0.02449800512337892,405.89890800945,0.000973191318202631,1132.7227075386506,0.003355910493322475,0.2955770334287566,0.1589642407970897,0.0067367267853880326,313.6533969183953,0.051800194860820895
13,0.009171019730570686,446.7926911133037,0.000283089087553664,1675.633423024116,0.0036367377071915754,0.5869965397466969,0.10458051627489544,0.002548081021000742,354.0569409824914,0.04533835973703564
