,rpc,Tfi,m_dot,Tfo,d_nom,porosity,ins,vol,T_o,L
0,0.012108160878536636,376.0633094411245,0.0002728841847352676,1635.769573344253,0.002819362762586297,0.8502492659162667,0.09091467079929792,0.003542375561999932,392.8231832478218,0.07450291959582869
1,0.01786069743148768,445.34397445862743,0.0007395055904349292,1246.5776040421615,0.002884931166345341,0.8407820877314126,0.2099489176839084,0.0071346835781507904,301.2998285255364,0.03698184192863757
2,0.013349873201751036,599.5783960730124,0.0004081265743309785,1572.1187274267422,0.00840441343342291,0.3938129120142114,0.16296625463238543,0.005822386120357892,321.9590454247856,0.048088272004388366
3,0.019109615524357016,490.1769837302172,0.0007543901356625308,1257.3011906951203,0.009254746264107713,0.33541698107606127,0.23057412587335127,0.009504197195003866,302.9739504031679,0.04159642784838154
4,0.013670663250682995,430.83545002233,0.0009007446415539667,1206.5337472204567,0.0029092149208530685,0.5729454210204672,0.05340413468798492,0.0016131009808190132,426.4253542779892,0.06772152540837711
5,0.019382523465753802,337.76241635777774,0.0009144985371966194,1035.6005151551697,0.007616519746421487,0.5664484674237977,0.06623125781439038,0.0014125818880560271,363.9401688065953,0.04031090765359097
6,0.00838632063285715,495.4508524283873,0.0002010241229287808,1750.0189319921524,0.008520976411303784,0.8369304773411977,0.19929269827828408,0.00907937135998805,317.1876725473873,0.05575192719838094
7,0.012012739003637555,546.8911657548857,0.0003745199027569348,1643.2872049092564,0.004846052338423248,0.5755629756494188,0.195448352764927,0.010223404065638054,319.0661997800245,0.06289721481270158
8,0.020438436166472992,330.49389117788405,0.0002074947951321923,1678.053931989772,0.004371104649827753,0.2661729954976008,0.10330559295965765,0.00325407596574665,366.47348287134133,0.050130055649601046
9,0.012371675389553392,534.6259863584446,0.0006865715804296728,1286.6153120083295,0.009896121058983373,0.7868992438954279,0.0790785281346222,0.0019264139606673277,375.2167978959784,0.04936714506572228
10,0.009719612873033807,475.08637352002575,0.000787451780546402,1309.434647525148,0.002330163342448093,0.31990626483238094,0.13339656734257932,0.006839062867232161,334.7219525424094,0.08181871185275731
11,0.020693598664827853,347.58484519138926,0.0008618648183260218,1155.9097441993288,0.0056369151942596415,0.576855171050248,0.16527988013521572,0.007326392016205631,313.1550926856352,0.05496897920604041
12,0.0072090667822136975,379.13861072237546,0.00041977833880425846,1179.6930242850915,0.008711850919496462,0.9145067736530098,0.2227773179887804,0.005596216389675715,300.0807238950203,0.028504400699922487
13,0.014245241698233612,545.5174930241793,0.0007408706139002646,1177.908130808798,0.006669254359457045,0.6999604624100038,0.06797194928346174,0.0009747346843105037,364.92224960082945,0.02969536469542354
14,0.021922587320842124,370.1739478420003,0.000237088848821444,1637.2043690315543,0.005218542312438592,0.345456991424986,0.15829311050101985,0.010058595614215932,341.46358855363366,0.07987138688493865
15,0.009319199605482484,499.0991686555639,0.0009804832365412036,1055.3673185921057,0.009002787559325633,0.349512003491963,0.22451938811665617,0.007233455982918851,301.6456191446374,0.03573392196742306
16,0.02498250045725224,439.95286757688126,0.0003684265925613295,1531.1572320368823,0.007086025836752568,0.2279221110785828,0.1357769720313638,0.007626549054713412,347.5560410718665,0.07429781891721818
17,0.021496581693525717,566.875114796371,0.0004869224229387368,1500.8829470618753,0.009510745883201232,0.9378167107910432,0.1777599841095146,0.008597445606658287,318.79445890612453,0.05692648245531254
18,0.022302759221291824,456.9624268817757,0.0009444478644115312,1187.9768580474004,0.003178005261576644,0.5405597492503804,0.11416800741882129,0.004183918002251972,331.45785882027144,0.05439598820730243
19,0.021411417380321426,573.1435434657619,0.0005996099854894425,1454.5449506088416,0.005860093528832615,0.7084312217988986,0.21121662065790173,0.015330864856312326,316.6673969273553,0.07646341386310535
20,0.0214671636118548,352.6192242041867,0.0009913973587009504,1005.9436510090446,0.003912787091772542,0.904810610709323,0.1794885686548457,0.00579407012818476,300.830159427874,0.037776640108278005
